	mH1	mH2	mHD	mAD	mHDp	alpha	R11	R12	R13	R21	R22	R23	R31	R32	R33	vs	v	L1	L2	L3	L4	L5	L6	L7	L8	m11sq	m22sq	mssq	S	STU_chisq	T	U	b_AD_WpHDm	b_AD_ZHD	b_H1_ADAD	b_H1_HDHD	b_H1_HDpHDm	b_H1_WW	b_H1_ZZ	b_H1_Zgam	b_H1_bb	b_H1_cc	b_H1_gamgam	b_H1_gg	b_H1_mumu	b_H1_ss	b_H1_tautau	b_H1_tt	b_H2_ADAD	b_H2_H1H1	b_H2_HDHD	b_H2_HDpHDm	b_H2_WW	b_H2_ZZ	b_H2_Zgam	b_H2_bb	b_H2_cc	b_H2_gamgam	b_H2_gg	b_H2_mumu	b_H2_ss	b_H2_tautau	b_H2_tt	b_HD_WpHDm	b_HD_ZAD	b_HDp_WAD	b_HDp_WHD	c_H1VV	c_H1dd_e	c_H1ll_e	c_H1uu_e	c_H2VV	c_H2dd_e	c_H2ll_e	c_H2uu_e	hb_AD_channel	hb_AD_ncombined	hb_AD_obsratio	hb_AD_result	hb_H1_channel	hb_H1_ncombined	hb_H1_obsratio	hb_H1_result	hb_H2_channel	hb_H2_ncombined	hb_H2_obsratio	hb_H2_result	hb_HD_channel	hb_HD_ncombined	hb_HD_obsratio	hb_HD_result	hb_HDp_channel	hb_HDp_ncombined	hb_HDp_obsratio	hb_HDp_result	hb_channel	hb_result	hs_chisqMass	hs_chisqMu	hs_deltaChisq	maxEV	mu_AD_WW	mu_AD_ZZ	mu_AD_bb	mu_AD_bb_VH	mu_AD_gamgam	mu_AD_tautau	mu_H1_WW	mu_H1_ZZ	mu_H1_bb	mu_H1_bb_VH	mu_H1_gamgam	mu_H1_tautau	mu_H2_WW	mu_H2_ZZ	mu_H2_bb	mu_H2_bb_VH	mu_H2_gamgam	mu_H2_tautau	mu_HD_WW	mu_HD_ZZ	mu_HD_bb	mu_HD_bb_VH	mu_HD_gamgam	mu_HD_tautau	valid_BFB	valid_Higgs	valid_STU	valid_Uni	w_AD	w_H1	w_H2	w_HD	w_HDp	x_H1_bbH	x_H1_ggH	x_H2_bbH	x_H2_ggH
501	125.09	334.89482622816416	36.67602986952086	566.27803059310997	325.30096181282948	-1.3466774780851383	0.22224733454476997	0	-0.9749903190738588	0.9749903190738588	0	0.22224733454476997	0	1	0	282.46567179264008	246.21965079413738	1.7713691214733904	6.5176928450664926	-12.36253120323274	1.8206369688052617	-5.2673044249028633	0.25586125272502924	0.30068201923023541	11.100674889476345	-65689.080382878092	37710.508299241526	-19321.47330266708	0.077218084720875588	1570.8886094386926	-1.0281938291696227	-0.014111680345124633	0.35321477915022131	0.64678522084977874	0	0.99999979514245163	0	4.2483319374503114e-08	5.313172913467827e-09	6.0024476999755624e-10	1.1999311914400946e-07	5.8744400457047959e-09	1.8966555362571727e-09	1.570157158268025e-08	4.5684648729571451e-11	4.531429214952255e-11	1.2904026074077879e-08	0	0	0.0012455949341953969	0.95797937907898967	0	0.027998457606939732	0.012696274140402784	1.8296061444315339e-06	1.7516954967662829e-05	8.5715280380474951e-07	4.2085475795603546e-07	3.0213515317872901e-05	8.0319391434134718e-09	6.6062218879455451e-09	2.2710482240831002e-06	2.7170469095486355e-05	0	0	0	1	0.22224733454476997	0.22224733454476997	0.22224733454476997	0.22224733454476997	0.9749903190738588	0.9749903190738588	0.9749903190738588	0.9749903190738588	0	0	0	1	277	1	0.25996772417655906	1	282	1	1.5967935174986216	0	0	0	0	1	0	0	0	1	282	0	4.4840000629402131e-12	917.71730081547639	831.94963893698082	38.483749764860335	0	0	0	0	0	0	1.001315042513993e-08	9.9260275631025959e-09	1.0054054502093683e-08	1.0054054502093681e-08	4.0564968269707211e-08	1.0061721721608785e-08	0.038796922932983535	0.038746592104764714	0.0389159783795201	0.038915978379520093	0.04290558167274628	0.038934813755661317	0	0	0	0	0	0	0	0	0	0	84.001213199866726	990.93714762543755	290.40956760586528	0	8.9287054269288113	0.026852960304206568	2.161737497283672	0.014909626807426923	8.9184886730230417
502	125.09	266.73515851654088	64.087777485707306	979.0582027384271	324.97103450573292	-0.82378950482235758	0.67944563481063158	0	-0.73372585434668847	0.73372585434668847	0	0.67944563481063158	0	1	0	596.64428294316997	246.21965079413738	0.75095870737013604	18.78446418042887	73.490272656170035	12.395229905174553	-15.743697017262942	0.11592908209170559	0.188340792516931	-14.027457607544289	-56286.29610212252	374742.79257358582	-26343.46945456808	0.068065810964610493	5738.1772935003137	-2.0756255535609345	-0.017642091046658842	0.58753565420163745	0.41246434579836261	0	0	0	0.2096980488424757	0.026225869577073901	0.0002285023148436524	0.59228712185147625	0.028996289220416107	0.00091750772688412887	0.077503099407637124	0.00022549983950629252	0.00022367175607600304	0.063694389463610793	0	0	0.00033573170952890728	0.9979419524160954	0	0.0012010135007592126	0.00051823510346459532	1.204181431451563e-07	1.4957093856259722e-06	7.319187026087015e-08	2.7364610717151458e-08	1.162576764229423e-06	6.5799417865394577e-10	5.6422840072496894e-10	1.8603123317978817e-07	7.5592212509765184e-10	0	0	0	1	0.67944563481063158	0.67944563481063158	0.67944563481063158	0.67944563481063158	0.73372585434668847	0.73372585434668847	0.73372585434668847	0.73372585434668847	0	0	0	1	545	1	0.36672883739415252	1	282	1	1.144374275987061	0	0	0	0	1	0	0	0	1	282	0	2.1060000000000326e-25	422.19312944018657	336.42546756168656	191.54557865305554	0	0	0	0	0	0	0.46193725691804938	0.45791801280449518	0.46382428710360835	0.46382428710360812	0.18340396117340022	0.46417799939201076	0.00092810912526081234	0.00092582212349305419	0.0009299090530253605	0.0009299090530253605	0.00074975537539557016	0.00093385471509662701	0	0	0	0	0	0	0	0	0	0	717.85700036351568	0.0018763180891941899	1598.9982654776595	0	8.0648206039571289	0.25097385020501994	20.20408836417403	0.020699659138401705	6.1858156685852457
503	125.09	227.77003901692927	476.87429518042376	895.69821444138142	1282.4350148792155	1.4305087525801869	0.13982786945778247	0	0.99017582626667744	-0.99017582626667744	0	0.13982786945778247	0	1	0	1026.4080429849676	246.21965079413738	0.84406664989512703	3.6402302437886034	-450.04498994987671	-37.272209193520929	-9.4824672380219468	0.015525101827935562	-0.019849602085697225	28.635072825590157	-15129.485839293835	202712.02555728282	-7576.2696608549277	0.014891655737146979	34920.493876508241	5.449011160387963	0.0048737297188565674	0	1	0	0	0	0.20950189347805706	0.026201337422232768	0.0011516292440792882	0.59173308571776606	0.028969165564711078	0.0009287269657834216	0.077430601600472021	0.00022528890285981979	0.00022346252945198129	0.063634808574586657	0	0	0	0	0	0.70875309547491394	0.28851430386215965	0.0001496989106621623	0.0015056073208008895	7.3678810730656418e-05	5.3429653155172078e-05	0.00076720284320674534	6.4299282490121218e-07	5.680678806589682e-07	0.00018177206366520665	0	0	0	0.1664702835632707	0.83352971643672924	0.13982786945778247	0.13982786945778247	0.13982786945778247	0.13982786945778247	-0.99017582626667744	-0.99017582626667744	-0.99017582626667744	-0.99017582626667744	0	0	0	1	545	1	0.015517528799810476	1	1169	1	23.895309898633467	0	0	0	0	1	0	0	0	1	1169	0	6.5937420385908584e-25	891.17852199327615	805.41086011477614	944.5347323167008	0	0	0	0	0	0	0.019545852145004011	0.019375786730271412	0.019625697648798558	0.019625697648798554	0.0078625802608408377	0.019640664201046605	0.981022754991552	0.9799464335866509	0.98397622623609937	0.98397622623609948	1.5532308074237691	0.98089163648237565	0	0	0	0	0	0	0	0	0	0	80.132430758827169	7.9540983720408491e-05	2.5447029381929376	0	521.79940864765786	0.010629345615512365	0.85569169016502622	0.068294495143627287	14.506763431698525
504	125.09	650.41027294866592	263.11940736691986	1126.9946713959771	1172.4946220884697	-0.12763832870103431	0.99186528145153996	0	-0.12729204001451722	0.12729204001451722	0	0.99186528145153996	0	1	0	1324.9555570127834	246.21965079413738	0.36699076763121818	2.982604520805995	-216.53897019243016	-23.260354931948157	-19.808703819478378	0.2372149391200922	0.15766526666931699	8.8055988523199389	-149515.50314004597	209339.29357551798	-212995.4288567857	-0.019915358218962356	492.80531784883141	0.67177924203422856	0.00084062396298421936	0	1	0	0	0	0.2087927632823956	0.026112650111467409	0.0018496591462448767	0.58973016444632498	0.028871109601091811	0.003608494469202494	0.077168511474451848	0.00022452633617790069	0.00022270614475014146	0.063419414987892886	0	0	0.0072362238107900297	0.9714871317449274	0	0.01199162568499014	0.0058311764084962251	7.2918651065893575e-08	1.3777452974982564e-06	6.7409750399107551e-08	1.2512812317192558e-09	8.0364287277937727e-06	7.0713237050129485e-10	5.1919621995445289e-10	1.9996794467951534e-07	0.003444085402814987	0	0	6.7042631000512361e-07	0.99999932957369009	0.99186528145153996	0.99186528145153996	0.99186528145153996	0.99186528145153996	0.12729204001451722	0.12729204001451722	0.12729204001451722	0.12729204001451722	0	0	0	1	545	1	0.78050673970156648	1	1245	1	0.10161093359619965	1	0	0	0	1	0	0	0	1	545	1	2.1060000000001607e-25	149.02971287067697	63.262050992176981	461.46137949124534	0	0	0	0	0	0	0.98016681681311169	0.97163853802680855	0.98417083325151222	0.98417083325151222	1.5371667327671064	0.98492136168930078	0.00034445958455757436	0.00034477048750333137	0.00034598539213406625	0.00034598539213406647	0.00020292359520712147	0.00034618365486080086	0	0	0	0	0	0	0	0	0	0	387.9026680436487	0.0040158858996322674	109.19723503832753	0	445.59856812812461	0.53484067130453905	43.056151766264477	1.3615270717076734e-05	0.021543778393093311
505	125.09	337.87936561110689	197.54106881694756	1075.8602925781458	439.87553290637038	-1.1181415530205701	0.43735448187645465	0	-0.89928919552198439	0.89928919552198439	0	0.43735448187645465	0	1	0	1313.722678227597	246.21965079413738	1.5722889563593161	5.5776928673352639	126.75203989741516	13.353050265979457	-18.448976430622753	0.019984934841961267	0.11978673394289954	-4.5796297200223499	-151027.31644454476	303291.8051186045	-20876.65497435919	0.086806464064416389	7256.4898226788973	-2.3362088734035589	-0.012573556696628125	0.56041736639551187	0.43958263360448813	0	0	0	0.20978403538787049	0.026236623477443287	0.0003372363059365423	0.59252998879168362	0.029008179129516812	0.00039919432184621424	0.077534879501978682	0.00022559230556543449	0.00022376347253075075	0.063720507305628088	0	0	0.036288015697767913	0	0	0.66126839449896835	0.30033352320380485	4.2137829313694086e-05	0.0004033808163395854	1.9738507610774584e-05	1.9338552405900987e-05	0.00072753456349204594	1.8525294745901416e-07	1.5212668154855945e-07	5.2380828008018957e-05	0.00084521812265982502	0	0	0	1	0.43735448187645465	0.43735448187645465	0.43735448187645465	0.43735448187645465	0.89928919552198439	0.89928919552198439	0.89928919552198439	0.89928919552198439	0	0	0	1	545	1	0.15192476361503185	1	458	1	25.287407020671694	0	0	0	0	1	0	0	0	1	458	0	9.1180969352980649e-25	704.62671365397705	618.85905177547704	277.68639912878723	0	0	0	0	0	0	0.19147795209606761	0.18981193226261206	0.19226014636609676	0.19226014636609676	0.033062909884328626	0.19240676390689948	0.7802200916338492	0.77901039748901069	0.78259666277069428	0.78259666277069428	1.7264543034322053	0.78337666802218942	0	0	0	0	0	0	0	0	0	0	818.89557621024346	0.00077711654817511598	10.807309366508454	0	11.649034626896245	0.10398871472349419	8.3713788485695311	0.012236138105332087	7.6271771857713953
506	125.09	498.50905604721368	1400.3555948481674	745.1673402924788	1417.8266032959198	-0.47167418733550215	0.89080882257659844	0	-0.45437830232053822	0.45437830232053822	0	0.89080882257659844	0	1	0	203.40272147972345	246.21965079413738	1.0511407427144182	15.556842540493216	61.743972675736039	-24.811815583731683	23.187495498437077	4.8446068940268248	1.8820213667143959	-1.7290225771433931	-70794.36113421779	174412.52037039082	-157265.09537793061	0.006917030200587552	19.193889106775558	0.17916499716258269	-0.00056366443066484479	0	0	0	0	0	0.20918276499030866	0.026161425643633888	0.0014948197985445103	0.59083171493938902	0.028925037629423628	0.0021056400320067586	0.077312653688956859	0.00022494572645371407	0.00022312213511039067	0.063537875416172548	0	0	0.36783101244181515	0	0	0.34145569537382892	0.16301019950014359	5.1910000943429116e-06	7.4483675955887738e-05	3.6444749457621531e-06	2.1592177149324365e-07	0.00040264474115408099	3.6589634543960206e-08	2.8077451634971385e-08	1.0346754080880299e-05	0.12720650144912368	0	1	0.99999999375796733	6.2420327527081433e-09	0.89080882257659844	0.89080882257659844	0.89080882257659844	0.89080882257659844	0.45437830232053822	0.45437830232053822	0.45437830232053822	0.45437830232053822	0	0	0	1	545	1	0.62967469698228051	1	390	1	3.9063406984711357	0	0	0	0	1	0	0	0	1	390	0	2.1060000000002879e-25	120.86527244569999	35.097610567199993	125.95880485468955	0	0	0	0	0	0	0.79208920482040346	0.78519736003800911	0.79532491749948842	0.79532491749948842	0.72350694344936084	0.79593143208790906	0.13030835581494318	0.1300170354456765	0.13155336061964901	0.13155336061964895	0.15220752302284507	0.13089963076743724	0	0	0	0	0	0	1	0	0	0	0	0.0032332147360445195	20.609742994852574	321.48277119054097	346.3402090723655	0.43140787341110776	34.729525758473159	0.00059554921510094857	0.94263882565181656
507	125.09	217.03593822371352	1494.7574887183318	27.178401263865631	746.65207059347483	-0.22209342362591755	0.97543846421877767	0	-0.22027211017855233	0.22027211017855233	0	0.97543846421877767	0	1	0	1149.2027023732305	246.21965079413738	0.28328330246257244	15.825906213792811	-299.58398005535008	18.475485538700564	36.842784948436844	0.034511585285899864	0.023886833911396201	14.274482240173384	-24360.174819357937	212578.60341160581	-23513.212433902987	0.016899215813148238	52306.871776477848	-6.5319541289109644	-0.013613807228162238	0	0	0.99999999147631569	0	0	1.7702418885707523e-09	2.2139515911473575e-10	2.3083727542421879e-11	5.0000058605700947e-09	2.4478265808592419e-10	6.8413549607326798e-11	6.5427043228487914e-10	1.9036384170645769e-12	1.8882059899057928e-12	5.3769921521837375e-10	0	0.99853406508541798	0	0	0	0.0010484769199046455	0.00041287769705124829	2.1389953742267211e-07	2.6565645485979098e-06	1.3000415883757537e-07	5.9657832681827022e-08	1.2002737275167984e-06	1.1241123335716846e-09	1.0023846728512084e-09	3.1777132400617821e-07	0	0.45633338157065712	0.54366661842934294	1	0	0.97543846421877767	0.97543846421877767	0.97543846421877767	0.97543846421877767	0.22027211017855233	0.22027211017855233	0.22027211017855233	0.22027211017855233	0	0	0	1	277	1	5.0077904703545846	0	282	1	0.11540284387278998	1	0	0	0	1	0	0	0	1	277	0	4.6783943208256071e-12	917.71731061417904	831.9496487356837	605.49856585492125	0	0	0	0	0	0	8.0373252422636243e-09	7.9673937273557058e-09	8.0701580028088419e-09	8.0701580028088435e-09	2.8185869290013764e-08	8.0763123033366788e-09	7.1083124555392771e-05	7.1206687483817998e-05	7.1066323524211273e-05	7.1066323524211273e-05	7.2176125509157912e-05	7.1098721359967557e-05	0	0	0	0	0	0	0	0	0	0	0	458098.18429737893	68.637726665534046	1991.4729109234117	131.36249922176972	0.51727179878332341	41.641808986777363	0.0040349520922869902	0.78028061478017108
508	125.09	399.4888957597276	735.34000138681324	1040.1693925956506	1487.8769467119605	0.34036642689793206	0.94263240359919975	0	0.33383252041225026	-0.33383252041225026	0	0.94263240359919975	0	1	0	799.36895530023389	246.21965079413738	0.52271624586419463	6.1025223309175827	-90.354547563141324	-46.266708679995382	-8.9275931668878936	0.22465063949251743	-0.23014110358515741	15.207825031751618	57684.410235015144	93780.530339635894	-64798.787160858534	-0.017475041395180153	43697.315967258975	6.0636660047667501	0.0047670246325728386	0	1	0	0	0	0.20906363751473206	0.026146526975502432	0.0016083676871016211	0.59049524223479222	0.028908565112130385	0.0025595316353772208	0.07726862491218589	0.00022481762213051411	0.00022299506930407444	0.063501691236743707	0	0	0.20776934050366225	0	0	0.45675719562299011	0.21284284880032328	1.6143410397803124e-05	0.0001758410988639652	8.6041691119986366e-06	2.0279475443098876e-06	0.00069131349811076979	8.3172851121720291e-08	6.6302135152686391e-08	2.3518480761361894e-05	0.12171301699324795	0	0	0.23077730143046948	0.76922269856953052	0.94263240359919975	0.94263240359919975	0.94263240359919975	0.94263240359919975	-0.33383252041225026	-0.33383252041225026	-0.33383252041225026	-0.33383252041225026	0	0	0	1	545	1	0.70502780211832372	1	1169	1	3.035383713433573	0	0	0	0	1	0	0	0	1	1169	0	2.1060000000001603e-25	89.325426942181238	3.557765063681245	237.58866717032322	0	0	0	0	0	0	0.88642584094636045	0.87871318778844909	0.89004692215181536	0.89004692215181536	0.98476994776363658	0.89072567171791861	0.0881262879182131	0.08809508491079808	0.088642366212793894	0.08864236621279388	0.086867777199285831	0.088748422335785698	0	0	0	0	0	0	0	0	0	0	40.010141979677464	0.0036224104387732907	3.9219564512497862	0	595.0290759217005	0.48306300351387255	38.887906451149362	0.00084238864871567581	1.0617080035374586
509	125.09	940.47574261342402	657.17235245402424	7.5581326888879277	888.9116426168797	0.33142752423122435	0.94557880047609388	0	0.32539319613383355	-0.32539319613383355	0	0.94557880047609388	0	1	0	750.38525055952095	246.21965079413738	1.7755586879810448	10.956910214847991	-93.84516282901788	-18.94287715928758	7.1228811377007579	1.407443408839109	-1.4469134631433416	11.853130485642701	353541.74872839131	297685.30002672999	-352391.30181945715	-0.024035739963795603	10221.580365685702	2.9413298192771293	0.0086050415561963918	0	0	0.99999992620524958	0	0	1.5417287743859157e-08	1.928161849070911e-09	1.2823973989392814e-10	4.354576036816581e-08	2.1318468954908318e-09	2.2939735759314454e-10	5.6981340131879619e-09	1.6579057034880543e-11	1.6444653837425301e-11	4.6828987463187547e-09	0	0.98449198697152684	0.0026942092702734958	0	0	0.0077906224203941991	0.003841413051477192	4.2223957040242818e-08	3.8465389954745984e-07	1.8818775207651317e-08	5.5892416968588914e-08	2.0243801293453953e-06	2.0922700661625372e-10	1.44892602905887e-10	5.9168085392305343e-08	0.0011791827949451507	0	1	0.9271753381874801	0.072824661812519967	0.94557880047609388	0.94557880047609388	0.94557880047609388	0.94557880047609388	-0.32539319613383355	-0.32539319613383355	-0.32539319613383355	-0.32539319613383355	0	0	0	1	277	1	4.7058905364657919	0	282	1	0.036278139192390271	1	0	0	0	1	0	0	0	1	277	0	9.7074811849799168e-14	917.71720865113844	831.94954677263854	226.60487728644412	0	0	0	0	0	0	6.577829433540844e-08	6.5205967643097213e-08	6.6047001016037801e-08	6.6047001016037787e-08	8.8812361951117124e-08	6.609736844292999e-08	0.0013565991218888742	0.0013546970925396573	0.0013636404152266137	0.0013636404152266137	0.012647736276824108	0.0013609169206168466	0	0	0	0	0	0	0	0	0	0	0	49428.667773504145	3487.139352303519	87.827231630565464	242.49952097877886	0.48608755417579563	39.131391136049793	1.3694037236737485e-05	0.018386267361257598
510	125.09	316.59313716539691	1362.7430826258785	105.49364416122482	391.64082291381692	-0.042868407106995354	0.99908129054170569	0	-0.04285527843241578	0.04285527843241578	0	0.99908129054170569	0	1	0	1253.3216778772698	246.21965079413738	0.26066940583968135	3.4620717022832621	-537.35079924505499	25.755963824655229	30.448935320960221	0.063709511080628167	0.011735635075760639	20.700586233347728	-17118.683350637693	183193.20030756292	-50393.666348143954	0.044470541655677161	13679.13910019992	-3.2841637721965453	-0.015974654242879093	0	0	0	0	0	0.18872796575715561	0.023603247826171798	0.013184622504075757	0.53305762389405542	0.026096621829734445	0.087848111687684791	0.069752686645480927	0.00020294955639075664	0.00020130428372876788	0.057324866015521822	0	0.99999697405669719	1.0694768512906383e-06	0	0	1.3336325759270836e-06	5.9841954493621537e-07	8.8603331731401071e-09	9.8178018030576573e-10	4.8041606891514843e-11	1.2742467256912566e-08	1.3316236106905016e-09	4.4565106651311039e-13	3.7028543516036081e-13	1.2600628317846677e-10	3.232627877169966e-10	0.61130616229988055	0.38869383770011956	1	0	0.99908129054170569	0.99908129054170569	0.99908129054170569	0.99908129054170569	0.04285527843241578	0.04285527843241578	0.04285527843241578	0.04285527843241578	0	0	0	1	877	1	30.077408455676846	0	282	1	0.0034308642195907207	1	0	0	0	1	0	0	0	1	877	0	2.1060000000002374e-25	88452.614674653611	88366.847012775106	1054.7446126998188	0	0	0	0	0	0	0.89891181162161671	0.89109051997787847	0.90258389846302589	0.90258389846302589	37.968517338108228	0.90327220872421166	3.5565302015706737e-09	3.5491982993730471e-09	3.5702778515761545e-09	3.5702778515761554e-09	2.0942289633439491e-06	3.5707421753179855e-09	0	0	0	0	0	0	0	0	0	0	0	0.0045077188714549663	9559.5498378439916	2069.8485307977508	13.361313597011916	0.54265111534161758	43.684914090943558	3.6111706527726231e-05	0.017402395257785062
511	125.09	862.61534094118599	1087.7607645593573	944.61309846851384	1264.4414987066098	1.0851921661387818	0.46674276012848193	0	0.88439312291969252	-0.88439312291969252	0	0.46674276012848193	0	1	0	1464.3315401377893	246.21965079413738	9.656414279209999	3.5007538171915433	841.60488240282746	-18.509254840067047	4.7989082928392932	0.081305715345467919	-0.83399830580336665	-22.424434144609343	601451.67216832517	130021.600220586	-61890.37024954849	0.089397790614016232	666.03006570783373	0.86250271660278433	-0.0021163740806218849	0	0	0	0	0	0.20964354859268533	0.026219053507726523	0.00096324104064701526	0.59213318719988206	0.028988753122611528	0.00044236985219688323	0.077482956453038543	0.00022544123239168836	0.0002236136240779015	0.063677835374742656	0	0	0.0073003543384035276	0	0	0.59424747673941147	0.2923040770226214	7.5425368788105736e-06	3.5645841306828912e-05	1.7439665934562041e-06	5.0066310083535044e-06	0.0001947437732461083	1.9132157221765772e-08	1.342853390170711e-08	5.410432298749996e-06	0.10589796615754024	0	1	0.86313153708252222	0.13686846291747787	0.46674276012848193	0.46674276012848193	0.46674276012848193	0.46674276012848193	-0.88439312291969252	-0.88439312291969252	-0.88439312291969252	-0.88439312291969252	0	0	0	1	545	1	0.17292062753227505	1	390	1	10.538827396652174	0	0	0	0	1	0	0	0	1	390	0	5.5419274982961756e-25	676.19012334924832	590.42246147074832	1684.6216174593726	0	0	0	0	0	0	0.21792941772510532	0.21603324780972372	0.21881966717653997	0.21881966717653994	0.041728258244480086	0.21898653900144552	0.77624858441609546	0.77564246174839102	0.77953347868914757	0.77953347868914769	10.260994903256996	0.77880737843426129	0	0	0	0	0	0	0	0	0	0	0	0.0008856560779946129	258.38449817440977	2.8693095205367389	60.026019914616462	0.11843340836213742	9.5342165961283509	0.00015980118196216349	0.22499415673500028
512	125.09	383.11161849718457	54.709815796479987	902.8197042851474	661.23236187927318	-0.50775342919275301	0.8738390290698983	0	-0.48621533426474473	0.48621533426474473	0	0.8738390290698983	0	1	0	1372.6028557028503	246.21965079413738	0.76944022137841261	14.581418215710485	-307.09678407813828	-0.9299911275621473	-13.395498396128351	0.061450644794095198	0.16484835564097369	10.214967506062685	-178613.64933064877	123267.29716928679	-62884.586331044848	0.013961767579041263	5492.9738654671601	-2.0761426586530765	-0.0078642042286001315	0.14793196605277567	0.85206803394722441	0	0.99999998586183791	0	2.9258852111555644e-09	3.6592559811034445e-10	4.5518278715652448e-11	8.2640927760130148e-09	4.0458084506134961e-10	1.5578501108295146e-10	1.0813890430896188e-09	3.1463652102220723e-12	3.1208582381593016e-12	8.8871819835174663e-10	0	0	0.00010014660571384367	0.99957995906706221	0	0.00019163554938150701	8.8789550347665789e-05	9.9782534862457184e-09	8.2533912569785513e-08	4.0385328604800142e-09	2.8675705278688307e-09	2.8730036973755563e-07	3.8754606440826499e-11	3.1121487224483438e-11	1.0958384129020361e-08	3.907148059525762e-05	0	0	0	1	0.8738390290698983	0.8738390290698983	0.8738390290698983	0.8738390290698983	0.48621533426474473	0.48621533426474473	0.48621533426474473	0.48621533426474473	0	0	0	1	277	1	4.0189191469999868	0	282	1	0.35527333015912071	1	0	0	0	1	0	0	0	1	277	0	1.3115879133683438e-12	917.7172933870703	831.94963150857166	638.58050252720511	0	0	0	0	0	0	1.0661034185051059e-08	1.0568274187343687e-08	1.0704584890293341e-08	1.0704584890293341e-08	5.150840491484357e-08	1.0712748204124075e-08	7.5503421348937591e-05	7.5468652257174287e-05	7.5763205482634773e-05	7.5763205482634786e-05	0.00018154149764538344	7.5892498140513211e-05	0	0	0	0	0	0	0	0	0	0	271.71945633491339	222431.87453397567	17123.070326881112	0	88.797648896340746	0.41512790127938709	33.418943021479322	0.0021311003843220745	2.4281428892114549
513	125.09	748.24834082512837	452.46797697496464	32.70372869863894	990.13108542004488	-1.4177946577968601	0.15240541828796228	0	-0.98831806038161174	0.98831806038161174	0	0.15240541828796228	0	1	0	1326.4559972722166	246.21965079413738	9.0266811679867036	5.9045808254075629	-162.85520014068493	-28.947594319000551	3.3593518270577039	0.016077721171325891	0.25099352579414624	6.3629948883862539	-494427.02129276993	319037.21243213868	-21752.389105446618	0.054662128325537997	70202.107745408313	7.7228274218567599	0.02319400845504499	0	0	0.99999999428380759	0	0	1.1901474152752682e-09	1.4884569056695229e-10	1.327385551779142e-11	3.361542899723816e-09	1.6456928835888219e-10	3.3893556029428743e-11	4.3987110965019926e-10	1.279830940797195e-12	1.2694555997700545e-12	3.614993721023965e-10	0	0.99256907379453341	6.4892307351955061e-06	0	0	0.0043170229527103501	0.0021129127999299558	1.9328556883914288e-08	3.5816760427151284e-07	1.752380114022707e-08	1.2459928204295917e-08	2.0481936488073321e-06	1.8799853657733847e-10	1.3495158615402559e-10	5.3164149356319249e-08	0.00099199206145238455	0	1	0.67218950572104608	0.32781049427895398	0.15240541828796228	0.15240541828796228	0.15240541828796228	0.15240541828796228	0.98831806038161174	0.98831806038161174	0.98831806038161174	0.98831806038161174	0	0	0	1	277	1	0.12224953363555996	1	282	1	0.5869464304923544	1	0	0	0	1	0	0	0	1	282	1	3.5957477627981352e-08	917.71733654156787	831.94967469902531	377.13463274635848	0	0	0	0	0	0	1.3191091965425065e-10	1.3076318329093773e-10	1.3244978047022627e-10	1.324497804702263e-10	3.4088469767448672e-10	1.3255078664056086e-10	0.0072487650559482919	0.0072459808901872815	0.0072795212216004504	0.0072795212216004504	0.052797608472341419	0.0072879282454313054	0	0	0	0	0	0	0	0	0	0	0	16633.800414689882	28484.411348161018	26.372189562348154	463.03122358316079	0.012627572251854969	1.0165544553468653	0.0004128234003693684	0.62207868459602367
514	125.09	687.01418401821979	210.3641917877502	1206.9262093194998	1204.900141908867	0.53467589666111981	0.86043382527245238	0	0.50956219672088587	-0.50956219672088587	0	0.86043382527245238	0	1	0	987.52193704103195	246.21965079413738	2.2126194865091673	11.502308676129648	-204.62797716159335	-23.136745217036768	-23.297952441405709	0.36248774549420076	-0.82287654750353201	15.242825841225653	334165.37947871268	222080.85909848727	-151805.86606580767	0.009633963491921034	22.502760546562556	-0.081258218242359181	-0.0010172059518810991	1.7376214761439621e-13	0.99999999999982625	0	0	0	0.20889385275213906	0.026125292857853182	0.0017619085616854008	0.59001568923501202	0.028885087888052514	0.0032147259325619967	0.077205873516043758	0.0002246350432418374	0.00022281397054701042	0.063450120242863325	0	0	0.00025700083286830445	0.99781214082241831	0	0.0011016631310216017	0.00053718152419223559	6.8076386716139517e-09	1.11363681896394e-07	5.448699538371781e-09	3.862613415682521e-09	6.4685376308953021e-07	5.7663735698755642e-11	4.1964154494604011e-11	1.6306638696666562e-08	0.00029122294683629052	0	0	0	1	0.86043382527245238	0.86043382527245238	0.86043382527245238	0.86043382527245238	-0.50956219672088587	-0.50956219672088587	-0.50956219672088587	-0.50956219672088587	0	0	0	1	545	1	0.58738636109493203	1	282	1	0.17933189059474908	1	0	0	0	1	0	0	0	1	545	1	2.1060000000001855e-25	116.51238208665326	30.744720208153268	453.48278691361202	0	0	0	0	0	0	0.73797183280809586	0.73155085484937488	0.74098647409053331	0.74098647409053331	1.0305485556088536	0.7415515501952421	0.00050061150408465486	0.00050093478431009644	0.00050165363647562699	0.00050165363647562721	0.006881635124557809	0.00050227265360765704	0	0	0	0	0	0	0	0	0	0	516.12952805857242	0.0030206521745331822	22666.257251983028	0	515.50775690635987	0.40248898331692889	32.401475205081518	0.00016734770112961401	0.26048641487937729
